Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Hawthorn,1/514 Glenferrie Rd,3,u,1000000.0,S,Jellis,2017-07-01,5.3,3122.0,3.0,1.0,1.0,1079.0,90.0,1940.0,Boroondara City Council,-37.82987,145.03421,Southern Metropolitan,11308.0
Hawthorn,14/59 Riversdale Rd,2,u,450000.0,PI,Jellis,2017-07-01,5.3,3122.0,2.0,1.0,1.0,1540.0,71.0,1965.0,Boroondara City Council,-37.82824,145.03137,Southern Metropolitan,11308.0
Healesville,15A Westmount Rd,3,h,650000.0,SP,McGrath,2017-07-01,45.2,3777.0,3.0,2.0,4.0,724.0,156.6,2009.0,Yarra Ranges Shire Council,-37.64685,145.52635,Northern Victoria,3307.0
Heathmont,44 Cuthbert St,5,h,870000.0,PI,Barry,2017-07-01,21.3,3135.0,5.0,2.0,4.0,819.0,215.0,1970.0,Maroondah City Council,-37.83432,145.23458,Eastern Metropolitan,3794.0
Heidelberg West,1 Bardia St,3,h,726500.0,S,William,2017-07-01,8.8,3081.0,3.0,1.0,0.0,593.0,95.0,1950.0,Banyule City Council,-37.7482,145.04073,Eastern Metropolitan,2674.0
Highett,2/25 Wilson St,2,u,645000.0,S,Hodges,2017-07-01,16.0,3190.0,2.0,1.0,1.0,105.0,64.0,1970.0,Bayside City Council,-37.94887,145.02647,Southern Metropolitan,4794.0
Hillside,3 Sage Cl,5,h,650500.0,SP,YPA,2017-07-01,18.0,3037.0,5.0,2.0,2.0,615.0,213.0,2007.0,Brimbank City Council,-37.68455,144.73272,Western Metropolitan,5556.0
Hoppers Crossing,3 Tucker Ct,4,h,870000.0,PI,Reliance,2017-07-01,18.4,3029.0,4.0,3.0,2.0,717.0,156.5,1990.0,Wyndham City Council,-37.86349,144.67791,Western Metropolitan,13830.0
Huntingdale,9/220 Huntingdale Rd,3,h,750000.0,S,Ray,2017-07-01,12.3,3166.0,3.0,2.0,2.0,321.0,87.0,2005.0,Monash City Council,-37.90415,145.10504,Southern Metropolitan,768.0
Ivanhoe,134 Ivanhoe Pde,4,h,870000.0,S,Nelson,2017-07-01,7.8,3079.0,4.0,2.0,2.0,638.0,180.0,1955.0,Banyule City Council,-37.75773,145.04577,Eastern Metropolitan,5549.0
Ivanhoe East,8 Otterington Gr,4,h,870000.0,S,Nelson,2017-07-01,7.8,3079.0,4.0,2.0,2.0,1127.0,283.0,1940.0,Banyule City Council,-37.77684,145.05853,Eastern Metropolitan,1554.0
Jacana,34 Bliburg St,4,h,650000.0,PI,YPA,2017-07-01,14.0,3047.0,4.0,1.0,1.0,692.0,181.0,1960.0,Hume City Council,-37.6876,144.91167,Northern Metropolitan,851.0
Jacana,12/1051 Pascoe Vale Rd,2,t,390000.0,S,YPA,2017-07-01,14.0,3047.0,2.0,1.0,1.0,165.0,89.0,1995.0,Hume City Council,-37.68582,144.91638,Northern Metropolitan,851.0
Keilor Downs,3 Medina Rd,3,h,735000.0,SP,Brad,2017-07-01,15.5,3038.0,3.0,2.0,2.0,749.0,180.0,1979.0,Brimbank City Council,-37.72321,144.80882,Western Metropolitan,3656.0
Keilor East,18 Grandvalley Dr,2,t,520000.0,VB,Whiting,2017-07-01,11.7,3033.0,2.0,2.0,2.0,62.0,62.0,2014.0,Brimbank City Council,-37.73893,144.87661,Western Metropolitan,5629.0
Kensington,17/120 Newman St,3,t,967000.0,S,Edward,2017-07-01,3.4,3031.0,3.0,2.0,2.0,0.0,120.0,1999.0,Melbourne City Council,-37.79482,144.92192,Northern Metropolitan,5263.0
Kensington,9/11 Smith St,2,u,535000.0,SP,Edward,2017-07-01,3.4,3031.0,2.0,1.0,1.0,0.0,70.0,2011.0,Melbourne City Council,-37.79122,144.93175,Northern Metropolitan,5263.0
Kew East,2/13 Westbrook St,2,u,862000.0,S,Jellis,2017-07-01,7.3,3102.0,2.0,1.0,1.0,1011.0,72.0,1970.0,Boroondara City Council,-37.7972,145.05225,Southern Metropolitan,2671.0
Keysborough,33 Turramurra Dr,4,h,761000.0,S,Barry,2017-07-01,25.2,3173.0,4.0,1.0,2.0,680.0,170.0,1970.0,Greater Dandenong City Council,-37.9865,145.16767,South-Eastern Metropolitan,8459.0
Kings Park,12 Tanglewood St,3,h,530000.0,SP,YPA,2017-07-01,14.0,3021.0,3.0,1.0,1.0,532.0,112.0,1975.0,Brimbank City Council,-37.731,144.77387,Western Metropolitan,2878.0
Lalor,11 Benaroon Dr,4,h,750000.0,S,Ray,2017-07-01,16.3,3075.0,4.0,2.0,4.0,544.0,205.0,2008.0,Whittlesea City Council,-37.66747,144.98802,Northern Metropolitan,8279.0
Maidstone,14/4 Crefden St,1,u,280000.0,VB,McGrath,2017-07-01,6.4,3012.0,1.0,1.0,1.0,3826.0,55.0,2009.0,Maribyrnong City Council,-37.77757,144.87232,Western Metropolitan,3873.0
Maidstone,3/83 Mitchell St,3,t,895000.0,S,Rendina,2017-07-01,6.4,3012.0,3.0,2.0,2.0,262.0,153.0,2004.0,Maribyrnong City Council,-37.78284,144.88098,Western Metropolitan,3873.0
Maribyrnong,302/55 Cumberland Dr,2,u,870000.0,PI,Woodards,2017-07-01,4.3,3032.0,2.0,2.0,2.0,3217.0,80.0,2011.0,Maribyrnong City Council,-37.7865,144.90081,Western Metropolitan,4918.0
Melton,38 Gretel Gr,4,h,320000.0,SP,Raine,2017-07-01,31.7,3337.0,4.0,2.0,1.0,547.0,200.0,1986.0,Melton City Council,-37.69026,144.57866,Western Victoria,3600.0
Melton,21 Sandra St,3,h,480000.0,SP,PRDNationwide,2017-07-01,31.7,3337.0,3.0,1.0,2.0,900.0,100.0,1980.0,Melton City Council,-37.68738,144.57415,Western Victoria,3600.0
Mernda,26 Coppice St,4,h,670000.0,S,Harcourts,2017-07-01,25.9,3754.0,4.0,2.0,2.0,512.0,221.0,2012.0,Whittlesea City Council,-37.58676,145.08889,Northern Metropolitan,5812.0
Mernda,8 Medici Pl,4,h,870000.0,PI,Harcourts,2017-07-01,25.9,3754.0,4.0,2.0,2.0,472.0,256.0,2008.0,Whittlesea City Council,-37.60959,145.09326,Northern Metropolitan,5812.0
Mickleham,20 Prime St,4,h,870000.0,SN,Barry,2017-07-01,20.6,3064.0,4.0,2.0,2.0,392.0,178.0,2014.0,Hume City Council,-37.56532,144.89201,Northern Metropolitan,1158.0
Mill Park,2/2 Comeram Ct,2,u,460000.0,S,Love,2017-07-01,17.9,3082.0,2.0,1.0,1.0,241.0,88.0,2000.0,Whittlesea City Council,-37.67231,145.05878,Northern Metropolitan,10529.0
Mitcham,29 Fuller St,3,h,950000.0,S,Noel,2017-07-01,17.2,3132.0,3.0,1.0,2.0,608.0,138.0,1975.0,Whitehorse City Council,-37.82583,145.20608,Eastern Metropolitan,6871.0
Mitcham,2/2 Walter St,3,t,970000.0,VB,Noel,2017-07-01,17.2,3132.0,3.0,2.0,1.0,263.0,146.0,2016.0,Whitehorse City Council,-37.8179,145.20658,Eastern Metropolitan,6871.0
Montmorency,349 Main Rd,3,h,655000.0,S,Ray,2017-07-01,16.2,3094.0,3.0,2.0,3.0,382.0,128.0,1970.0,Banyule City Council,-37.72857,145.12728,Eastern Metropolitan,3891.0
Montrose,10 Ravenswood Ct,3,h,870000.0,PI,Max,2017-07-01,28.8,3765.0,3.0,2.0,2.0,860.0,118.0,1980.0,Yarra Ranges Shire Council,-37.80622,145.3494,Eastern Victoria,2493.0
Mount Waverley,9 Griffiths Ct,5,h,870000.0,PI,Biggin,2017-07-01,14.2,3149.0,5.0,5.0,2.0,761.0,400.0,1960.0,Monash City Council,-37.89059,145.12709,Eastern Metropolitan,13366.0
Mount Waverley,12 Holskamp St,3,h,1205000.0,S,McGrath,2017-07-01,14.2,3149.0,3.0,2.0,2.0,402.0,143.0,1960.0,Monash City Council,-37.87389,145.12783,Eastern Metropolitan,13366.0
Mount Waverley,2 Merton Cl,3,h,1385000.0,S,Ray,2017-07-01,14.2,3149.0,3.0,1.0,2.0,807.0,167.0,1970.0,Monash City Council,-37.86618,145.14757,Eastern Metropolitan,13366.0
Newport,2A Gordon St,2,h,710000.0,S,Williams,2017-07-01,6.2,3015.0,2.0,1.0,2.0,120.0,121.0,2011.0,Hobsons Bay City Council,-37.84026,144.86667,Western Metropolitan,5498.0
Noble Park,3 Christine Ct,4,h,870000.0,PI,iSell,2017-07-01,22.7,3174.0,4.0,3.0,2.0,507.0,25.0,1984.0,Greater Dandenong City Council,-37.96792,145.16201,South-Eastern Metropolitan,11806.0
Nunawading,31 Olwen St,4,h,1100000.0,S,Fletchers,2017-07-01,15.4,3131.0,4.0,2.0,3.0,596.0,136.0,1975.0,Manningham City Council,-37.80827,145.18099,Eastern Metropolitan,4973.0
Oak Park,13 Kiama St,2,t,610000.0,S,Nelson,2017-07-01,11.2,3046.0,2.0,1.0,1.0,182.0,112.0,2015.0,Moreland City Council,-37.712,144.91761,Northern Metropolitan,2651.0
Oakleigh South,6 Cypress Ct,3,h,870000.0,S,Obrien,2017-07-01,15.5,3167.0,3.0,2.0,2.0,507.0,148.0,1990.0,Kingston City Council,-37.9411,145.09395,South-Eastern Metropolitan,3692.0
Oakleigh South,13 Devoy St,3,h,870000.0,SP,Buxton,2017-07-01,15.5,3167.0,3.0,1.0,2.0,590.0,100.0,1950.0,Kingston City Council,-37.91727,145.08548,South-Eastern Metropolitan,3692.0
Ormond,2/21 Lillimur Rd,1,u,454000.0,S,Ray,2017-07-01,11.4,3204.0,1.0,1.0,1.0,1006.0,51.0,2010.0,Glen Eira City Council,-37.90164,145.04139,Southern Metropolitan,3578.0
Ormond,6/32 Walsh St,2,u,562000.0,S,Gary,2017-07-01,11.4,3204.0,2.0,1.0,1.0,0.0,88.0,1970.0,Glen Eira City Council,-37.90286,145.04772,Southern Metropolitan,3578.0
Parkdale,13B Elm Gr,3,t,1000000.0,S,Obrien,2017-07-01,21.5,3195.0,3.0,2.0,2.0,298.0,124.0,1995.0,Kingston City Council,-37.99464,145.08099,South-Eastern Metropolitan,5087.0
Pascoe Vale,5 Fleming Gr,5,h,1501000.0,S,Jellis,2017-07-01,8.5,3044.0,5.0,3.0,3.0,681.0,263.0,1960.0,Moreland City Council,-37.72565,144.94954,Northern Metropolitan,7485.0
Pascoe Vale,1 Virginia St,4,h,780000.0,VB,Brad,2017-07-01,8.5,3044.0,4.0,2.0,3.0,555.0,128.0,1950.0,Moreland City Council,-37.71561,144.94336,Northern Metropolitan,7485.0
Point Cook,97 Alamanda Bvd,4,h,870000.0,SN,Ray,2017-07-01,14.7,3030.0,4.0,2.0,2.0,544.0,544.0,2011.0,Wyndham City Council,-37.90929,144.74161,Western Metropolitan,15542.0
Point Cook,23 Bevan Ct,5,h,660000.0,S,Reliance,2017-07-01,14.7,3030.0,5.0,2.0,2.0,571.0,227.6,2011.0,Wyndham City Council,-37.89467,144.72018,Western Metropolitan,15542.0
Point Cook,14 Glider St,4,h,870000.0,W,YPA,2017-07-01,14.7,3030.0,4.0,4.0,2.0,512.0,341.0,2012.0,Wyndham City Council,-37.89981,144.72629,Western Metropolitan,15542.0
Reservoir,111 Boldrewood Pde,3,h,840000.0,SP,RW,2017-07-01,12.0,3073.0,3.0,1.0,4.0,614.0,120.0,1960.0,Darebin City Council,-37.71562,145.02175,Northern Metropolitan,21650.0
Reservoir,3/76 Southernhay St,2,t,668500.0,S,Nelson,2017-07-01,12.0,3073.0,2.0,2.0,1.0,138.0,104.63,2014.0,Darebin City Council,-37.72487,145.00705,Northern Metropolitan,21650.0
Richmond,7/129 Hoddle St,2,u,890500.0,SP,Biggin,2017-07-01,2.4,3121.0,2.0,2.0,2.0,180.0,123.0,1940.0,Yarra City Council,-37.81443,144.99079,Northern Metropolitan,14949.0
Ringwood,36 Kalinda Rd,4,h,870000.0,VB,McGrath,2017-07-01,19.9,3134.0,4.0,3.0,2.0,375.0,155.0,2015.0,Maroondah City Council,-37.79062,145.25571,Eastern Metropolitan,7785.0
Ringwood,2/7 Pearwood St,2,u,870000.0,SN,Barry,2017-07-01,19.9,3134.0,2.0,1.0,1.0,117.0,75.0,1980.0,Maroondah City Council,-37.8206,145.23672,Eastern Metropolitan,7785.0
Rowville,7 Christian Ct,5,h,870000.0,S,Ray,2017-07-01,23.5,3178.0,5.0,2.0,2.0,501.0,193.0,1995.0,Knox City Council,-37.93612,145.24688,South-Eastern Metropolitan,11667.0
Rowville,11 Jindalee Cl,5,h,870000.0,S,Harcourts,2017-07-01,23.5,3178.0,5.0,2.0,2.0,733.0,217.0,1986.0,Knox City Council,-37.91894,145.24305,South-Eastern Metropolitan,11667.0
Rowville,19 The Fairway,4,h,870000.0,SP,Woodards,2017-07-01,23.5,3178.0,4.0,2.0,2.0,627.0,181.0,1993.0,Knox City Council,-37.92019,145.22541,South-Eastern Metropolitan,11667.0
Sandringham,6/76 Bay Rd,2,u,643500.0,S,hockingstuart,2017-07-01,15.2,3191.0,2.0,1.0,1.0,0.0,67.0,1970.0,Bayside City Council,-37.95236,145.00737,Southern Metropolitan,4497.0
Seaford,3/7 East Rd,3,u,572000.0,S,O'Brien,2017-07-01,35.4,3198.0,3.0,2.0,2.0,264.0,127.0,2002.0,Frankston City Council,-38.10422,145.14159,South-Eastern Metropolitan,8077.0
Seddon,57 Charles St,2,h,850000.0,VB,Village,2017-07-01,5.1,3011.0,2.0,1.0,1.0,152.0,91.0,1910.0,Maribyrnong City Council,-37.80697,144.8928,Western Metropolitan,2417.0
South Morang,15 Ferncroft Dr,4,h,600000.0,PI,Millership,2017-07-01,20.5,3752.0,4.0,2.0,2.0,505.0,222.0,2009.0,Whittlesea City Council,-37.61957,145.0948,Northern Metropolitan,7969.0
South Yarra,1/1 Rockley Rd,1,u,870000.0,S,Marshall,2017-07-01,2.7,3141.0,1.0,1.0,1.0,999.0,47.0,1960.0,Melbourne City Council,-37.83899,144.9994,Southern Metropolitan,14887.0
Springvale,24 Garnsworthy St,3,h,752500.0,S,iSell,2017-07-01,20.8,3171.0,3.0,1.0,2.0,623.0,99.0,1950.0,Greater Dandenong City Council,-37.94106,145.16193,South-Eastern Metropolitan,7412.0
St Albans,12 Altyre Ct,3,h,565000.0,S,Bells,2017-07-01,14.0,3021.0,3.0,1.0,2.0,614.0,110.0,1975.0,Brimbank City Council,-37.73074,144.78925,Western Metropolitan,14042.0
St Albans,9 Gray Ct,3,h,610000.0,PI,YPA,2017-07-01,14.0,3021.0,3.0,1.0,2.0,563.0,171.0,1989.0,Brimbank City Council,-37.7627,144.81107,Western Metropolitan,14042.0
St Kilda,14/12 Fitzroy St,1,u,350000.0,VB,Gary,2017-07-01,5.0,3182.0,1.0,1.0,1.0,0.0,41.0,2005.0,Port Phillip City Council,-37.8614,144.97407,Southern Metropolitan,13240.0
St Kilda,6/19 Herbert St,2,u,525000.0,S,hockingstuart,2017-07-01,5.0,3182.0,2.0,1.0,1.0,0.0,60.0,1970.0,Port Phillip City Council,-37.87174,144.98286,Southern Metropolitan,13240.0
St Kilda,15/2 Redan St,1,u,517500.0,SP,Woodards,2017-07-01,5.0,3182.0,1.0,1.0,0.0,980.0,74.0,1920.0,Port Phillip City Council,-37.85954,144.98869,Southern Metropolitan,13240.0
St Kilda,7/27 Robe St,2,u,365000.0,VB,Rounds,2017-07-01,5.0,3182.0,2.0,1.0,1.0,881.0,49.0,1993.0,Port Phillip City Council,-37.86476,144.97826,Southern Metropolitan,13240.0
Sunbury,11 Bannermann St,4,h,580000.0,S,Raine,2017-07-01,31.7,3429.0,4.0,2.0,2.0,613.0,221.0,2011.0,Hume City Council,-37.59501,144.70069,Western Metropolitan,14092.0
Sunbury,60 Heysen Dr,3,h,420000.0,S,Raine,2017-07-01,31.7,3429.0,3.0,1.0,2.0,466.0,101.0,1985.0,Hume City Council,-37.57282,144.70553,Western Metropolitan,14092.0
Tarneit,2 Skylark Ct,3,h,526000.0,S,Purplebricks,2017-07-01,18.4,3029.0,3.0,2.0,2.0,407.0,146.0,2010.0,Wyndham City Council,-37.83867,144.7034,Western Metropolitan,10160.0
Taylors Hill,3 Highlander Ct,4,h,605500.0,S,YPA,2017-07-01,18.0,3037.0,4.0,2.0,2.0,724.0,193.0,2002.0,Melton City Council,-37.71071,144.74962,Western Metropolitan,4242.0
Templestowe Lower,30 John St,5,h,1705000.0,PI,hockingstuart,2017-07-01,12.4,3107.0,5.0,4.0,2.0,968.0,353.0,1970.0,Manningham City Council,-37.77083,145.11516,Eastern Metropolitan,5420.0
Thomastown,8 Glenburn St,3,h,870000.0,PI,Harcourts,2017-07-01,15.3,3074.0,3.0,1.0,2.0,533.0,127.0,1990.0,Whittlesea City Council,-37.67633,144.9866,Northern Metropolitan,7955.0
Tullamarine,73 Dawson St,3,h,870000.0,SN,Jason,2017-07-01,12.9,3043.0,3.0,1.0,1.0,555.0,102.0,1960.0,Brimbank City Council,-37.7014,144.87166,Western Metropolitan,3296.0
Viewbank,34 Toumlin Gr,3,h,905000.0,SP,Miles,2017-07-01,8.9,3084.0,3.0,2.0,2.0,331.0,166.0,2001.0,Banyule City Council,-37.73298,145.08894,Eastern Metropolitan,2698.0
Werribee,22 Bloom St,5,h,870000.0,PI,Barry,2017-07-01,14.7,3030.0,5.0,3.0,2.0,452.0,308.0,2016.0,Wyndham City Council,-37.91886,144.64268,Western Metropolitan,16166.0
Werribee,13 Davern Ct,4,h,870000.0,SP,Sweeney,2017-07-01,14.7,3030.0,4.0,2.0,2.0,790.0,182.0,1995.0,Wyndham City Council,-37.87112,144.65556,Western Metropolitan,16166.0
Werribee,22 Kramer St,3,h,510000.0,S,Ray,2017-07-01,14.7,3030.0,3.0,2.0,2.0,658.0,125.0,1984.0,Wyndham City Council,-37.88688,144.67244,Western Metropolitan,16166.0
West Footscray,15 Alberta St,3,h,845000.0,PI,Jas,2017-07-01,6.4,3012.0,3.0,1.0,2.0,422.0,109.0,1950.0,Maribyrnong City Council,-37.79644,144.86388,Western Metropolitan,5058.0
West Melbourne,23/1 Flagstaff La,3,t,870000.0,VB,Nelson,2017-07-01,3.1,3003.0,3.0,2.0,2.0,0.0,223.0,1950.0,Melbourne City Council,-37.80967,144.9518,Northern Metropolitan,2230.0
Wyndham Vale,5 Dakara Ct,3,h,480000.0,S,hockingstuart,2017-07-01,27.2,3024.0,3.0,1.0,2.0,743.0,110.0,1990.0,Wyndham City Council,-37.89757,144.63041,Western Metropolitan,5262.0
Aberfeldie,5/257 Buckley St,2,u,507000.0,S,Barry,2017-06-03,7.5,3040.0,2.0,1.0,1.0,0.0,80.0,1960.0,Moonee Valley City Council,-37.75571,144.90366,Western Metropolitan,1543.0
Albion,3 Clairmont St,3,h,787000.0,S,hockingstuart,2017-06-03,10.5,3020.0,3.0,1.0,3.0,716.0,111.0,1955.0,Brimbank City Council,-37.77917,144.81407,Western Metropolitan,2185.0
Ascot Vale,27 Hurtle St,3,h,1500000.0,PI,Biggin,2017-06-03,4.3,3032.0,3.0,3.0,1.0,382.0,218.0,2008.0,Moonee Valley City Council,-37.77206,144.90397,Western Metropolitan,6567.0
Ashburton,93A Ashburn Gr,4,t,1655000.0,S,hockingstuart,2017-06-03,10.2,3147.0,4.0,3.0,2.0,510.0,240.0,2013.0,Boroondara City Council,-37.87159,145.0795,Southern Metropolitan,3052.0
Balwyn,9 Kenilworth St,5,h,870000.0,PI,Fletchers,2017-06-03,7.9,3103.0,5.0,3.0,2.0,643.0,300.0,2012.0,Boroondara City Council,-37.80534,145.09819,Southern Metropolitan,5682.0
Bayswater,32 Kumala Rd,5,h,930000.0,S,Noel,2017-06-03,23.2,3153.0,5.0,2.0,2.0,992.0,198.0,1970.0,Knox City Council,-37.84613,145.25606,Eastern Metropolitan,5030.0
Bayswater,17 Orange Gr,3,h,700000.0,S,Biggin,2017-06-03,23.2,3153.0,3.0,2.0,1.0,509.0,140.0,1980.0,Knox City Council,-37.84823,145.26673,Eastern Metropolitan,5030.0
Bayswater,12 Pindari Dr,4,t,860000.0,S,Ray,2017-06-03,23.2,3153.0,4.0,3.0,2.0,304.0,155.0,1970.0,Knox City Council,-37.8543,145.25253,Eastern Metropolitan,5030.0
Bayswater North,302 Colchester Rd,4,h,870000.0,SN,Philip,2017-06-03,23.2,3153.0,4.0,2.0,4.0,789.0,132.0,1970.0,Maroondah City Council,-37.8303,145.30241,Eastern Metropolitan,3598.0
Beaumaris,71 Oak St,2,h,1470000.0,S,Hodges,2017-06-03,17.3,3193.0,2.0,1.0,4.0,633.0,116.0,1960.0,Bayside City Council,-37.98489,145.04116,Southern Metropolitan,5366.0
Bentleigh,109 Brewer Rd,2,h,870000.0,SP,C21,2017-06-03,11.4,3204.0,2.0,1.0,1.0,393.0,127.0,1930.0,Glen Eira City Council,-37.92202,145.03762,Southern Metropolitan,6795.0
Bentleigh,39A McArthur St,4,t,1200000.0,PI,Buxton,2017-06-03,11.4,3204.0,4.0,2.0,2.0,293.0,226.0,2012.0,Glen Eira City Council,-37.92594,145.03184,Southern Metropolitan,6795.0
Bentleigh East,38 Malane St,4,h,1620000.0,S,hockingstuart,2017-06-03,13.8,3165.0,4.0,2.0,2.0,426.0,255.0,2014.0,Glen Eira City Council,-37.91657,145.05534,Southern Metropolitan,10969.0
Bentleigh East,23 Manuka St,4,h,1580000.0,S,Buxton,2017-06-03,13.8,3165.0,4.0,2.0,2.0,604.0,175.0,1950.0,Glen Eira City Council,-37.91327,145.07917,Southern Metropolitan,10969.0
Black Rock,9 Munro St,4,h,870000.0,PI,Buxton,2017-06-03,17.3,3193.0,4.0,2.0,4.0,685.0,252.0,2000.0,Bayside City Council,-37.96832,145.02002,Southern Metropolitan,2866.0
Blackburn,48 Elder St,4,h,1695000.0,S,Jellis,2017-06-03,13.4,3130.0,4.0,3.0,4.0,696.0,215.0,1950.0,Whitehorse City Council,-37.81726,145.16061,Eastern Metropolitan,5713.0
Bonbeach,1/23 Bondi Rd,3,h,836000.0,S,Ray,2017-06-03,27.0,3196.0,3.0,2.0,2.0,407.0,134.0,1970.0,Kingston City Council,-38.06257,145.1226,South-Eastern Metropolitan,2887.0
Boronia,12 Briar St,4,h,780000.0,SP,Appleby,2017-06-03,25.0,3155.0,4.0,2.0,2.0,820.0,180.0,1975.0,Knox City Council,-37.87393,145.28858,Eastern Metropolitan,9704.0
Boronia,27 Helene Ct,4,h,783000.0,SP,Barry,2017-06-03,25.0,3155.0,4.0,1.0,3.0,730.0,153.0,1975.0,Knox City Council,-37.87377,145.28688,Eastern Metropolitan,9704.0
Boronia,15A Owen St,3,h,870000.0,SP,LJ,2017-06-03,25.0,3155.0,3.0,2.0,2.0,513.0,147.0,1980.0,Knox City Council,-37.86058,145.29654,Eastern Metropolitan,9704.0
Briar Hill,1/3 Campbell Rd,2,u,637000.0,S,Morrison,2017-06-03,16.1,3088.0,2.0,1.0,1.0,318.0,104.0,1980.0,Banyule City Council,-37.70688,145.11791,Eastern Metropolitan,1390.0
Brighton,65A Durrant St,3,h,1175000.0,PI,Biggin,2017-06-03,10.5,3186.0,3.0,1.0,3.0,284.0,120.0,1970.0,Bayside City Council,-37.91155,145.00657,Southern Metropolitan,10579.0
Brighton,13 Hamilton St,3,h,870000.0,PI,Marshall,2017-06-03,10.5,3186.0,3.0,1.0,1.0,327.0,128.0,1900.0,Bayside City Council,-37.89612,145.00196,Southern Metropolitan,10579.0
Brunswick,326 Barkly St,3,h,1435000.0,SP,Nelson,2017-06-03,5.2,3056.0,3.0,2.0,0.0,251.0,108.0,1890.0,Moreland City Council,-37.77588,144.95736,Northern Metropolitan,11918.0
Brunswick,369 Barkly St,2,h,1315000.0,S,Nelson,2017-06-03,5.2,3056.0,2.0,1.0,1.0,234.0,106.0,1910.0,Moreland City Council,-37.77539,144.95576,Northern Metropolitan,11918.0
Brunswick,18 Boase St,2,h,700000.0,PI,Nelson,2017-06-03,5.2,3056.0,2.0,1.0,1.0,61.0,112.0,2007.0,Moreland City Council,-37.766,144.96076,Northern Metropolitan,11918.0
Brunswick,34A Downs St,2,h,920000.0,S,Nelson,2017-06-03,5.2,3056.0,2.0,1.0,1.0,240.0,109.0,1995.0,Moreland City Council,-37.75697,144.95543,Northern Metropolitan,11918.0
Brunswick,8 Jones St,2,t,765000.0,SP,Jellis,2017-06-03,5.2,3056.0,2.0,2.0,1.0,77.0,88.0,2007.0,Moreland City Council,-37.7617,144.96406,Northern Metropolitan,11918.0
Brunswick,102 Mitchell St,4,h,1400000.0,PI,Woodards,2017-06-03,5.2,3056.0,4.0,1.0,2.0,678.0,177.0,1900.0,Moreland City Council,-37.75967,144.97214,Northern Metropolitan,11918.0
Brunswick East,271 Edward St,2,h,1105000.0,S,Nelson,2017-06-03,4.0,3057.0,2.0,1.0,2.0,173.0,79.0,1890.0,Moreland City Council,-37.77524,144.97529,Northern Metropolitan,5533.0
Brunswick West,1/432 Moreland Rd,3,t,870000.0,SP,hockingstuart,2017-06-03,5.2,3055.0,3.0,1.0,1.0,0.0,131.0,2008.0,Moreland City Council,-37.75327,144.94459,Northern Metropolitan,7082.0
Brunswick West,5/556 Moreland Rd,1,u,870000.0,PI,Ray,2017-06-03,5.2,3055.0,1.0,1.0,1.0,0.0,37.0,1960.0,Moreland City Council,-37.75205,144.93395,Northern Metropolitan,7082.0
Burwood,8 Scott Gr,3,h,870000.0,SA,Buxton,2017-06-03,10.4,3125.0,3.0,1.0,1.0,423.0,84.0,1950.0,Monash City Council,-37.85155,145.09769,Southern Metropolitan,5678.0
Burwood East,18 Hale Ct,4,h,1032000.0,S,Barry,2017-06-03,14.7,3151.0,4.0,2.0,2.0,599.0,120.0,1960.0,Whitehorse City Council,-37.848,145.14165,Eastern Metropolitan,4048.0
Cairnlea,2 Woodsdale Ct,4,h,821000.0,PI,Sweeney,2017-06-03,14.8,3023.0,4.0,2.0,2.0,638.0,270.18,2009.0,Brimbank City Council,-37.76189,144.78517,Western Metropolitan,2674.0
Canterbury,2/42 Faversham Rd,2,u,850000.0,PI,Fletchers,2017-06-03,8.4,3126.0,2.0,1.0,1.0,116.0,85.0,1960.0,Boroondara City Council,-37.82012,145.08526,Southern Metropolitan,3265.0
Carnegie,135 Leila Rd,3,h,1570000.0,S,hockingstuart,2017-06-03,10.1,3163.0,3.0,2.0,2.0,602.0,180.0,1970.0,Glen Eira City Council,-37.90248,145.05943,Southern Metropolitan,7822.0
Carnegie,1/52 Leila Rd,3,u,1275000.0,S,Woodards,2017-06-03,10.1,3163.0,3.0,2.0,2.0,750.0,132.0,1984.0,Glen Eira City Council,-37.90092,145.04924,Southern Metropolitan,7822.0
Carnegie,163 Oakleigh Rd,3,h,1435000.0,S,Gary,2017-06-03,10.1,3163.0,3.0,2.0,2.0,430.0,161.0,1938.0,Glen Eira City Council,-37.90008,145.06187,Southern Metropolitan,7822.0
Caroline Springs,6 Alma La,3,h,600000.0,S,Barry,2017-06-03,14.8,3023.0,3.0,1.0,3.0,406.0,196.0,2005.0,Melton City Council,-37.72484,144.74296,Western Metropolitan,7719.0
Carrum,14 Parkside Bvd,2,u,529000.0,S,Buxton,2017-06-03,31.2,3197.0,2.0,1.0,1.0,199.0,84.0,1970.0,Kingston City Council,-38.07938,145.13227,South-Eastern Metropolitan,1989.0
Carrum,3 Walkers Rd,4,h,845000.0,PI,Buxton,2017-06-03,31.2,3197.0,4.0,2.0,2.0,633.0,134.0,1930.0,Kingston City Council,-38.0781,145.12429,South-Eastern Metropolitan,1989.0
Caulfield,2/218 Kambrook Rd,2,u,650000.0,VB,McGrath,2017-06-03,8.7,3162.0,2.0,2.0,1.0,0.0,99.0,2010.0,Glen Eira City Council,-37.88776,145.03364,Southern Metropolitan,2379.0
